31696:60576,109485,81079,52320,63371,44196,121654,2021,104129,82231
31744:17,58,302,654,8,29,84,542,861,650
31751:82228,82229,82224,82225,82226,82227,82230,82235,82236,82237
31789:82228,82229,82230,82227,82224,82225,82226,82234,82235,82236
31791:4308,82230,82228,82229,82225,82224,82227,82226,82235,82236
31806:5120,14092,56198,10819,33160,65429,59585,62769,29030,616
31822:10492,82230,82231,82232,82229,82226,82227,82228,82237,82238
31890:67614,107208,91515,114078,105193,72590,76942,525,18711,85494
31920:17,654,616,302,76,564,508,650,8,58
31926:17,500,616,76,6491,226,508,564,518,58
31933:2265,2265,76,17,2848,6387,616,361,736,302
31937:42470,486,131,17,891,2200,861,3304,1405,1955
31947:82229,82230,82231,82226,82225,82228,82227,82236,82237,82238
31955:4032,95683,7560,111416,79573,19867,79571,2448,1822,110988
31958:26140,82230,82231,82226,82227,82228,82229,82232,82237,82238
31985:74002,82227,82228,82229,82225,82226,82224,82230,82235,82236
32010:54357,1166,17,568,20035,15,32,11980,58,616
32032:16632,17,616,302,58,654,650,409,542,62
32043:17,654,58,29,616,84,650,1102,8,76
32072:1208,6614,18114,1998,17068,3427,63670,3466,20911,4363
32076:52490,82230,82229,82228,82225,82226,82227,82231,82236,82237
32104:50091,82229,82230,82231,82228,82225,82226,82227,82236,82237
32105:302,654,58,616,84,8,29,76,650,1102
32110:17,302,654,616,564,58,650,8,84,736
32123:52705,82229,82230,82231,82228,82225,82226,82227,82237,82236
32140:17,302,8,84,654,616,873,70,65,564
32145:82229,82230,82231,82226,82227,82228,82232,82237,82238,82239
32161:168,719,984,5480,1528,9417,463,8860,2153,135
32165:17,245,8,2548,76,650,616,61,81,4268
32180:57282,57282,66694,13728,12136,30976,6606,63658,40319,17186
32185:44371,68182,82227,82226,82234,82224,82225,82231,82232,82233
32189:17,8,84,302,654,616,518,58,245,508
32191:17,616,302,518,873,8,84,58,654,508
32205:1730,5097,3568,2139,890,17,4743,40,76,866
32215:7409,81,17,76,616,654,302,564,650,58
32242:1267,2980,4798,8566,59979,1267,81,2967,1965,1987
32250:40152,82228,82229,82230,82226,82227,82225,82231,82236,82237
32251:82229,82230,82231,82228,82225,82226,82227,82236,82237,82238
32256:82229,82230,82231,82228,82225,82226,82227,82232,82237,82238
32286:94,302,654,84,58,616,8,29,1102,354
32291:40755,82232,82234,82233,82231,82228,82229,82230,82239,82240
32300:364,17,542,616,654,302,58,15,8,61
32329:76,834,1023,9662,1451,2275,5567,2944,5538,366
32338:17,76,2139,81,302,508,564,873,654,616
32355:866,82229,82230,82231,82226,82227,82228,82232,82237,82238
32356:2292,17,6127,500,76,81,138,226,785,686
32364:302,17,616,654,542,58,4802,650,518,787
32379:1462,17,302,654,616,58,8,29,650,84
32409:17,616,76,302,654,736,58,8,542,518
32422:50737,82231,82230,82227,82226,82229,82228,82234,82235,82236
32439:302,654,84,58,616,29,8,1102,76,518
32451:302,654,17,616,58,29,650,76,84,8
32477:8322,17,24933,9674,16965,13077,76,947,224,19528
32493:616,17,654,58,302,542,650,238,861,15
32495:3131,2008,82230,82231,82232,82229,82226,82227,82228,82237
32533:16340,6545,86938,6367,2848,10814,2512,7037,1164,13894
32546:669,82229,82230,82231,82228,82225,82226,82227,82237,82236
32565:1825,1825,22489,30538,8016,1099,4967,7415,12662,79649
32571:418,17,8,518,616,542,302,84,654,101
32580:2869,74425,23735,41400,53097,7548,1412,21313,81134,2869
32583:82230,82231,82232,82227,82228,82229,82233,82238,82239,82240
32584:25641,82229,82230,82231,82226,82225,82228,82227,82236,82237
32624:110752,82227,82229,82228,82226,82225,82224,82230,82234,82235
32625:17,780,76,302,262,226,58,654,616,70
32628:167,5264,21735,6315,500,65048,38058,1460,302,3730
32641:5452,26272,45365,32652,18260,7201,54147,1382,1023,656
32647:17,302,616,654,58,650,8,182,76,29
32656:17,654,302,616,58,29,8,15,650,518
32667:3792,82230,82231,82232,82227,82226,82229,82228,82237,82238
32675:921,54178,21193,64343,111031,107702,56455,75860,1899,62290
32684:17,58,289,101,1804,616,2469,8,654,73
32701:16960,108635,82232,82231,82230,82228,82229,82227,82233,82238
32707:3578,82231,82230,82229,82226,82227,82228,82232,82237,82238
32715:17,61,508,616,8,15,245,1002,65,302
32751:17,616,76,302,8,654,58,542,518,650
32773:18287,18287,13051,76,17,224,616,654,2139,2275
32776:3514,3514,4797,4589,8694,1951,12993,16127,6417,353
32780:1091,21005,11584,931,2680,46704,1208,1539,1352,84669
32817:378,34687,56361,17381,27575,108744,225,33274,3915,503
32819:82229,82230,82231,82227,82228,82226,82232,82237,82238,82239
32822:29003,3157,82234,82235,82230,82232,82231,82233,82236,82240
32823:35607,72233,6670,57114,65854,69159,96195,99682,112213,23435
32843:245,17,94,15,616,508,61,354,103,8
32871:285,542,15,17,289,8,58,302,238,654
32879:17738,17519,2593,12115,3789,4583,931,13504,30452,6759
32893:168,984,76,661,5480,1400,8860,2153,1528,463
32902:1055,82229,82230,82231,82227,82228,82226,82232,82237,82238
32917:92818,61,81,76,65,616,302,17,15,2223
32919:17,302,616,654,58,29,76,8,84,542
32921:62840,11401,11281,39936,29573,302,17,654,58,616
32936:5934,71609,2729,65976,53982,71543,4263,112360,45800,45563
32953:82230,82231,82232,82229,82226,82227,82228,82233,82238,82239
32955:3387,17,302,616,654,58,650,8,76,84
32977:3847,82231,82232,82233,82230,82227,82228,82229,82238,82239
32978:17,302,654,363,94,61,2200,2030,1102,76
32982:82229,82230,82231,82226,82227,82228,82232,82237,82238,82239
32984:37653,17,245,472,616,103,15,1382,2955,518
32986:12586,82231,82232,82227,82228,82229,82230,82233,82238,82239
32994:16596,82230,82231,82232,82228,82229,82227,82233,82238,82239
33005:76357,76594,38382,7194,33358,90254,81,54763,6916,944
33043:17,654,58,29,616,84,8,650,76,1102
33045:302,112857,14623,116065,654,3354,42906,13673,9346,262
33108:168,1326,76,719,1528,984,1460,226,574,297
33135:49736,760,226,1352,22028,81,1400,2579,7556,40
33136:17,17,302,654,616,58,76,8,29,84
33149:17,302,58,84,616,899,29,48,8,354
33151:33504,35355,69909,70,6156,52930,986,61,107384,117
33181:17,302,654,616,58,29,84,226,138,76
33201:40,82229,82230,82231,82226,82227,82228,82232,82237,82238
33206:168,82231,82230,82229,82226,82227,82228,82232,82237,82238
33207:14113,82230,82231,82232,82227,82226,82229,82228,82237,82238
33225:17,302,616,654,564,58,650,8,508,84
33232:81372,273,616,302,58,11803,1832,5702,902,114
33258:9537,82230,82231,82226,82227,82228,82229,82232,82237,82238
33261:3039,82229,82231,82230,82226,82227,82228,82232,82237,82238
33268:4112,52770,82228,82229,82230,82227,82239,82226,82238,82234
33316:302,654,84,58,616,8,29,1102,354,76
33346:2030,17,302,616,654,58,8,518,61,245
33352:899,17,48,1187,1119,6450,84,302,518,245
33355:16596,7341,31813,17387,20836,24917,2291,1351,28593,26255
33364:245,4268,103,17,1126,15,32,2955,518,9572
33373:17,302,616,654,58,8,76,84,518,564
33374:33055,96177,54167,429,2345,25,92196,33055,63121,82228
33406:4708,14951,15371,226,20127,74966,15657,6447,7684,30317
33409:25363,518,17,8,1201,84,58,656,245,654
33421:4671,7622,2543,8772,5975,311,76,2139,5567,17316
33432:194,17,84,518,302,616,654,58,1102,101
33443:236,6059,6496,285,17,101,4268,3731,554,45
33453:16034,63384,87670,82230,82228,82229,82227,82226,82239,82236
33454:11637,36630,17,1608,6435,13277,947,19434,17990,1099
33491:81,17,2139,76,70,508,616,2548,245,262
33525:122516,34298,86845,41633,2068,62715,47466,94421,71891,54894
33527:82230,82231,82232,82227,82226,82229,82228,82237,82238,82239
33528:51952,1804,17,76,3223,861,1693,1405,81,58360
33539:378,13065,17,654,2030,302,616,58,15,29
33541:2153,168,5480,1460,2275,2139,6097,719,9417,4103
33547:669,82228,82230,82229,82227,82224,82225,82226,82235,82236
33554:82229,82231,82230,82227,82226,82228,82232,82235,82236,82237
33557:10020,19350,1023,14467,86058,5538,11585,24896,23950,15928
33561:22018,103264,80357,73498,2715,1760,5083,1256,3618,5574
33582:2898,103141,30598,82227,82231,82228,82229,82230,82236,82237
33590:17,302,654,616,58,224,650,29,15,542
33614:2829,105377,2921,18447,2876,2904,2862,64673,13363,44100
33615:518,17,84,518,302,616,654,58,1102,101
33616:41065,7372,3509,403,22597,3852,19275,27974,61651,262
33621:53672,4117,82231,82227,82230,82228,82229,82237,82236,82239
33652:82229,82231,82230,82226,82225,82228,82227,82236,82237,82238
33701:361,3407,2946,19955,22506,1152,3864,2743,616,55850
33702:7941,1604,13893,7941,39963,16330,76384,38422,52477,98818
33707:17,780,81,542,226,70,616,654,302,1023
33721:17,81,2139,76,70,616,508,2548,262,650
33722:6186,6186,37061,3193,13957,22975,1472,84200,28216,57937
33737:17,616,302,654,58,224,8,650,76,518
33752:200,82230,82231,82232,82229,82227,82228,82226,82237,82238
33783:817,31781,74041,47089,3275,112482,35671,4798,3177,101071
33787:81,616,17,302,650,76,289,654,58,226
33789:8199,82230,82231,82229,82226,82227,82228,82232,82237,82238
33807:168,17,58,654,76,616,719,302,29,8860
33808:2614,76,2614,81,8860,10267,1326,168,226,698
33809:18867,17,226,70,564,302,1535,654,616,508
33837:12722,168,82230,82229,82228,82225,82226,82227,82231,82236
33841:36208,82231,82229,82230,82226,82225,82228,82227,82236,82237
33844:76,17,564,698,302,654,616,2139,58,8
33859:25552,82228,82229,82230,82226,82227,82225,82231,82236,82237
33866:76,82232,82233,82234,82231,82228,82229,82230,82239,82240
33868:3918,57825,16376,2200,116416,52139,82231,82230,82227,82229
33869:7622,94067,70482,19708,50020,53364,3269,77228,78797,30936
33874:30572,17,654,787,616,302,8,518,58,84
33884:533,603,9054,4889,76,17,6311,8772,14268,10981
33910:82400,429,40575,69735,61,5484,30094,616,5514,96605
33921:224,82230,82232,82231,82229,82226,82227,82228,82237,82238
33988:1803,82229,82231,82230,82228,82225,82226,82227,82236,82237
33998:54357,273,302,17,518,58,616,14721,29,11803
34022:7680,82228,82229,82230,82225,82226,82227,82231,82236,82237
34027:225,2107,225,15207,36541,76,26360,14754,521,117
34041:70,2193,58,1099,84,81,1535,650,2200,931
34048:5468,5468,33217,34675,27819,35908,21541,68175,51868,37389
34054:331,82228,82229,82230,82226,82227,82225,82231,82236,82237
34068:17,899,1187,875,48,84,302,518,8,245
34092:56697,104766,10775,54479,224,48337,89028,14504,37146,62
34093:7869,1160,673,69957,1384,17429,114619,58048,114230,99539
34105:62840,11401,29573,1754,77581,385,805,45975,80736,120518
34106:9354,8454,81,25114,64,14508,731,2955,32648,21963
34119:22674,82230,82231,82226,82227,82228,82229,82232,82237,82238
34124:1348,17,302,58,616,29,84,1102,354,8
34148:17,302,616,654,58,650,8,736,84,518
34172:675,128,263,429,5523,11861,1231,3028,20408,3911
34174:17,654,518,787,32,58,542,616,8,650
34179:285,80861,45660,60686,3190,1451,22766,64384,82230,82231
34188:58,616,84,8,1102,650,76,138,518,736
34227:650,2602,10455,62,1348,45,236,58,5262,8
34292:17,616,302,58,654,650,76,542,8,564
34293:9265,82229,82230,82231,82228,82226,82227,82225,82236,82237
34304:17,616,58,302,654,15,61,8,542,518
34309:7941,13893,37503,17,76,1405,363,84,518,2266
34318:3150,82230,82231,82229,82226,82227,82228,82232,82237,82238
34335:82232,82230,82231,82227,82226,82229,82228,82237,82238,82239
34341:5697,5697,21541,588,103941,33217,7030,34675,16309,53086
34347:16299,16299,50090,60217,82228,82232,82231,82229,82230,82237
34350:6061,52235,7524,26223,832,17232,9511,113438,107014,22436
34378:6145,953,1158,68750,82230,82231,82232,82229,82226,82227
34398:25306,18059,4453,26415,4425,1276,3568,2275,21132,115980
34403:37164,16745,13695,19406,18994,35426,616,39959,53577,39438
34421:302,654,84,58,616,8,29,1102,354,76
34433:168,719,984,1528,5480,8860,1326,463,661,1400
34468:81,17,616,302,58,654,70,650,542,29
34470:17,654,302,616,76,58,29,84,564,8
34492:17,302,654,616,564,58,650,8,84,736
34498:3177,88604,616,23843,902,8,787,1410,4194,508
34499:17,76,2139,262,500,70,805,302,616,564
34511:12617,17,122545,97118,810,29117,5998,54187,44547,78826
34512:168,76,564,17,616,81,2139,1400,508,58
34523:3176,82229,82230,82231,82226,82227,82228,82232,82237,82238
34527:17,780,262,58,226,76,302,616,654,70
34529:302,654,58,84,8,29,76,650,518,1102
34541:931,17,947,710,873,245,8,1382,508,564
34552:924,924,302,2547,17,301,1539,500,31496,43124
34553:17,3389,899,48,1187,302,1119,891,654,245
34579:17234,11015,7694,24534,106748,114939,18996,101798,104250,61189
34594:8168,119,1119,1412,61100,866,20213,7869,8115,70
34603:1913,17,76,361,866,302,654,2139,58,6387
34628:116857,43199,58050,70242,65936,96519,107640,48643,64481,37342
34632:224,302,17,564,650,224,6759,542,1245,5604
34681:17,238,924,2194,500,1164,873,353,4453,535
34697:40543,40543,52252,39637,29660,112852,86035,45977,18907,3233
34698:17,58,616,8,654,302,508,101,289,353
34702:616,17,8,518,302,654,61,1196,4268,542
34703:669,82230,82231,82232,82229,82227,82228,82226,82237,82238
34709:6901,4146,8783,2528,2354,12093,6117,4093,16658,8129
34710:650,17,1245,654,224,302,182,8,616,15
34717:82231,82233,82232,82228,82227,82230,82229,82234,82239,82240
34740:654,2097,302,654,616,84,29,8,1102,76
34741:50023,82227,82228,82229,82225,82224,82226,82230,82233,82234
34742:49960,118559,17752,100971,97478,236,117666,89583,2583,40782
34753:75114,8557,441,6049,3739,2715,16332,13016,7630,710
34794:75115,61636,40853,1305,4245,6836,65418,15025,120740,85140
34820:496,17,500,616,76,6491,564,58,226,508
34833:17,302,654,616,58,29,8,76,84,650
34837:826,82230,82232,82231,82229,82226,82227,82228,82237,82238
34839:168,76,2153,6097,2337,1326,2548,508,5738,17
34868:2059,82228,82229,82230,82226,82227,82225,82231,82236,82237
34885:11448,441,1002,3506,2031,32,3163,4547,245,4755
34895:96,82230,82231,82232,82227,82226,82229,82228,82237,82238
34896:24854,9043,76,10163,24381,238,2717,11887,17,14237
34901:1784,76,17,1344,1002,70,81,40,535,698
34906:37048,82228,82229,82230,82227,82238,82225,82226,82235,82236
34917:66419,82230,82229,82226,82225,82228,82227,82236,82235,82238
34936:90412,34251,112434,82227,82228,82224,82225,82226,82233,82232
34973:81,40,17,76,2139,564,542,2275,327,1023
34974:17,654,616,29,84,650,8,76,1102,542
34976:5582,10930,82229,82230,82231,82228,82239,82226,82227,82236
34978:285,616,1196,596,88144,58,5998,542,47099,564
35005:17,302,616,8,58,654,76,564,518,84
35021:17,654,302,616,1382,518,58,84,32,8
35026:4953,82229,82231,82230,82226,82225,82228,82227,82236,82237
35086:60900,60900,31225,63964,82230,82231,82227,82228,82229,82232
35087:17,302,654,616,29,76,8,84,542,564
35092:16166,15184,37265,23467,36088,11351,34554,720,36715,899
35127:82230,82231,82232,82227,82226,82229,82228,82237,82238,82239
35150:17,616,654,302,58,15,518,564,8,61
35151:650,17,616,302,58,654,8,289,518,542
35166:37773,29532,39668,99712,17865,44004,10519,69113,47327,30977
35167:13894,564,245,2048,17,1744,4755,9497,441,518
35176:81,226,654,986,3423,70,508,616,76,17
35211:1356,69907,75903,27127,106391,46547,105317,1884,85202,38284
35212:7334,9594,787,4475,17,24538,3520,4671,379,861
35214:17,500,262,2139,70,76,302,4979,616,28166
35229:7680,82230,82229,82228,82225,82226,82227,82231,82236,82237
35231:17,780,226,262,302,76,58,616,654,70
35241:10536,1002,3506,441,736,1760,3618,4696,18783,30778
35244:155,20710,2162,1600,899,108487,26380,88308,6801,48
35251:42988,543,1682,18045,547,554,2548,102621,40305,37710
35255:2848,82230,82232,82231,82227,82226,82229,82228,82237,82238
35274:12022,82230,82229,82228,82225,82226,82227,82231,82236,82237
35275:4459,1352,10041,1527,3107,2880,189,4825,3172,17
35289:7859,82229,82230,82231,82228,82225,82226,82227,82236,82237
35296:616,82229,82231,82230,82226,82227,82228,82232,82237,82238
35297:11800,56113,17519,12791,72766,82549,13504,51035,64628,2593
35311:1196,3448,7240,12827,89474,14904,1168,1204,7228,1180
35332:616,17,654,302,58,542,564,8,861,518
35348:17,302,654,58,8,84,29,76,650,542
35365:302,654,84,616,58,1102,29,76,650,354
35380:17,302,58,29,84,8,76,650,1102,542
35429:82232,82227,82231,82228,82229,82230,82237,82238,82239,82236
35448:18531,11556,2031,1190,1164,431,496,2008,19950,30348
35456:24775,1131,206,1077,13108,377,46776,931,34814,12160
35495:2059,17,508,654,302,58,76,736,650,84
35510:3372,8321,6503,226,1790,17,11563,70,2068,3672
35518:17,81,780,8,654,302,84,616,70,518
35525:17,70,616,76,302,654,58,81,138,84
35558:8322,17,13077,24933,9674,51232,76,6856,947,224
35572:17,302,654,58,616,29,76,650,84,542
35574:4719,58289,117771,62,10560,28490,1521,1403,1499,944
35576:866,82232,82230,82231,82227,82226,82229,82228,82237,82238
35582:3378,10178,32261,186,216,64973,7649,40483,13192,1342
35593:650,8582,29,58,797,29745,17,654,6508,238
35623:17,899,48,875,1187,1119,302,84,654,8
35676:2510,5975,1397,9054,603,10981,4889,6311,76,4671
35688:302,654,17,58,616,29,84,518,15,542
35690:866,82228,82227,82226,82223,82224,82225,82229,82234,82235
35691:866,82227,82228,82229,82225,82226,82224,82230,82235,82236
35730:118117,65972,82232,82228,82231,82229,82230,82236,82237,82238
35746:22572,82229,82231,82230,82228,82225,82226,82227,82236,82237
35757:37196,27152,162,1023,2302,1987,364,302,5575,787
35771:16882,1806,18645,78240,1679,17,1299,8,17055,518
35788:16804,82229,82230,82225,82226,82227,82228,82231,82236,82237
35806:17,58,302,654,616,101,8,518,554,542
35820:82228,82229,82230,82227,82238,82225,82226,82235,82236,82237
35826:829,302,17,654,58,29,616,84,542,495
35850:17,302,58,654,616,1023,29,15,101,1140
35859:8384,82230,82231,82226,82227,82228,82229,82237,82236,82239
35893:709,82228,82230,82229,82225,82226,82227,82231,82236,82237
35900:17,616,58,302,654,944,542,8,15,84
35901:239,82232,82230,82231,82227,82226,82229,82228,82237,82238
35932:58,616,162,3223,76,698,730,289,861,2831
35941:302,654,84,616,58,8,29,354,76,1102
35969:168,81,564,2153,719,76,5480,1326,1460,984
35970:24880,119725,53261,82228,82225,82226,82227,82232,82233,82234
35982:81,226,17,70,564,76,508,302,616,138
35989:2548,1002,58853,11973,82232,82231,82230,82235,82228,82229
35990:48724,48724,25365,27732,11015,46606,7821,24660,114114,118607
35999:11626,76,81,698,17,25481,508,327,4671,302
36064:669,82228,82230,82229,82225,82226,82227,82231,82236,82237
36123:17,11310,327,70,301,698,58,7680,138,1535
36135:17,302,654,616,564,58,650,8,84,29
36176:3137,82229,82230,82231,82228,82225,82226,82227,82232,82236
36179:17,616,654,302,58,542,61,518,15,650
36185:14147,23950,39436,24896,14467,15264,890,1758,3568,10330
36193:3157,82230,82231,82232,82229,82226,82227,82228,82237,82238
36196:224,61716,14206,1211,8,6450,270,119,947,18384
36210:59826,82229,82230,82231,82228,82226,82227,82225,82236,82237
36216:17,76,2579,508,542,654,61,58,698,70
36221:963,82229,82230,82231,82226,82227,82228,82232,82237,82238
36225:30317,82231,82232,82233,82230,82227,82228,82229,82238,82239
36242:226,82229,82230,82225,82226,82227,82228,82231,82236,82237
36258:7851,219,2100,49393,535,8483,1446,1730,19337,80125
36261:224,82229,82230,82231,82228,82225,82226,82227,82236,82237
36268:26628,1592,33833,13411,53668,103949,17,481,2548,4012
36313:616,17,58,654,302,29,162,542,8,15
36315:59623,8001,21879,301,35307,508,17,84,20801,302
36319:441,1002,6315,1744,4513,1256,17,16465,3506,4547
36330:17,58,302,483,1102,902,554,8,84,680
36342:17,27883,616,17087,3231,1550,6243,273,8166,1822
36355:18476,7680,27027,1919,105524,5215,9341,18966,5353,645
36358:17,616,302,58,654,650,76,542,8,564
36375:82231,82230,82229,82226,82227,82228,82232,82237,82238,82239
36385:40825,28416,56693,2169,29335,60059,82233,82229,82231,82230
36393:60311,82229,82231,82230,82226,82227,82228,82232,82237,82238
36418:68687,82231,82229,82230,82226,82225,82228,82227,82236,82237
36419:17,780,76,58,302,262,226,616,654,70
36420:14129,17,616,58,654,302,564,650,76,8
36468:302,17,654,58,616,84,650,8,354,1102
36470:2265,17,302,76,616,654,58,650,70,564
36471:17,76,302,58,616,654,564,901,84,554
36488:113484,41725,56491,944,79251,409,225,837,32955,48899
36499:1913,17,76,361,302,866,654,616,2139,58
36508:17,302,654,76,616,650,58,101,542,518
36561:10595,106027,38800,1212,33098,111094,91734,18179,18019,100978
36563:44,3137,22365,238,224,873,4394,81,10417,45
36564:986,986,81,3756,57656,4048,2379,226,5767,1498
36585:168,76,2153,2337,6097,1326,2548,508,5738,719
36595:17,58,302,654,8,861,84,76,650,518
36607:49230,84,9054,83166,21015,17,2021,115462,650,19561
36620:1352,10041,2880,3107,1527,189,3172,4825,17,1712
36642:182,17,5527,99621,18400,182,6982,53765,85260,118327
36656:13306,82229,82230,82231,82228,82225,82226,82227,82235,82236
36689:82230,82231,82232,82229,82227,82228,82226,82237,82238,82239
36696:669,669,16965,9674,56139,60427,113932,14915,20520,36432
36708:3101,1245,19132,70506,11092,22190,1280,68048,55270,3704
36723:59582,89362,8611,59582,105630,40273,26697,43037,101403,16073
36727:5122,64290,4048,2301,30095,2917,3423,41715,12406,5433
36730:17,616,302,654,58,542,8,76,650,861
36790:82230,82229,82231,82226,82225,82228,82227,82235,82236,82237
36797:1451,17,508,8,616,302,654,65,84,327
36902:2757,17,76,616,564,654,58,302,542,2139
36948:20884,17,654,285,8,289,15,1405,302,650
36960:17,616,302,654,58,542,8,518,61,245
36961:1133,82231,82230,82229,82226,82227,82228,82232,82237,82238
36966:61809,23314,90241,39888,82232,82233,82241,82231,82230,82229
36979:36370,82230,82231,82232,82229,82226,82227,82228,82237,82238
37050:1267,70219,285,11381,2512,1764,239,238,1239,5610
37053:669,6225,19823,102234,112973,101157,88867,5880,8322,19528
37054:82231,82232,82233,82230,82228,82229,82227,82238,82239,82240
37058:17,302,654,616,866,70,58,564,84,8
37078:81,1884,14557,3423,613,140,3939,7211,76,780
37088:81,780,1749,3374,262,5767,3137,70,8283,3423
37143:17,82229,82231,82230,82228,82225,82226,82227,82236,82237
37160:4755,3107,1352,10041,1527,2880,189,3172,6434,1712
37165:518,17,518,84,302,616,654,1102,58,101
37175:17,654,302,58,616,29,650,542,84,8
37177:11576,82227,82231,82232,82228,82229,82230,82237,82238,82239
37178:24948,108998,103858,82233,82232,82231,82228,82229,82230,82234
37212:1604,13893,39963,17825,37503,78787,52477,616,5851,853
37222:17,616,654,510,58,302,542,564,76,8
37240:62487,76735,62487,82234,82233,82232,82229,82230,82231,82235
37255:82230,82231,82232,82229,82226,82227,82228,82236,82237,82238
37266:2399,82229,82230,82224,82228,82225,82226,82227,82236,82235
37272:225,82231,82232,82233,82230,82227,82228,82229,82238,82239
37291:10541,157,2548,17,3196,197,27070,4755,5111,10541
37308:82229,82230,82231,82228,82225,82226,82227,82236,82237,82238
37313:82228,82230,82229,82225,82226,82227,82231,82236,82237,82238
37342:17,654,616,302,58,29,650,542,6,15
37358:11579,654,302,650,285,1102,58,17,273,616
37380:47228,70125,20706,48932,80867,94594,64213,80499,31748,82232
37389:168,984,76,661,463,1326,1400,8860,801,1528
37398:59774,24010,118152,117732,709,30995,2401,89880,14918,49277
37399:1460,1326,76,297,508,81,5738,226,17,168
37404:17,866,302,654,58,616,76,29,354,84
37443:17,76,508,8,302,616,654,84,518,564
37446:63048,82231,82230,82228,82229,82227,82232,82237,82238,82239
37480:54703,10493,9794,2869,56965,22890,1803,30357,74686,90192
37501:24481,24481,500,64030,70,226,40197,82243,82235,82234
37515:302,654,84,58,616,8,29,1102,354,76
37516:17,58,302,654,8,861,84,76,650,518
37521:82231,82232,82230,82228,82229,82237,82238,82239,82236,82233
37523:2059,9599,32448,66861,28349,69306,97531,46740,359,11035
37530:65,102901,3675,931,8924,7667,67167,105834,7312,1193
37570:82231,82232,82230,82227,82228,82229,82236,82237,82238,82235
37585:385,82230,82231,82232,82229,82226,82227,82228,82237,82238
37588:415,82229,82230,82231,82227,82228,82226,82232,82237,82238
37606:2142,245,39395,33882,353,774,1524,2200,2403,763
37666:82229,82231,82230,82226,82225,82228,82227,82236,82237,82238
37676:2178,415,415,68498,112588,58740,302,84292,17,121204
37692:3088,82230,82231,82232,82227,82226,82229,82228,82237,82238
37701:17,302,654,58,616,84,354,650,1102,8
37708:82228,82229,82230,82225,82226,82227,82231,82236,82237,82238
37731:24530,568,1102,654,17,162,692,1245,8231,1140
37735:3372,8321,6503,226,1790,17,11563,70,2068,3672
37753:76,698,564,2139,17,70,616,654,4146,40
37767:16964,82232,82230,82231,82227,82226,82229,82228,82237,82238
37790:24920,82232,82230,82231,82227,82226,82229,82228,82237,82238
37816:17,654,542,61,302,245,15,616,58,518
37849:82230,82231,82232,82227,82228,82229,82233,82238,82239,82240
37876:80222,82231,82232,82233,82230,82227,82228,82229,82237,82238
37878:30,82230,82231,82229,82226,82227,82228,82232,82237,82238
37910:82230,82231,82232,82229,82227,82228,82226,82237,82238,82239
37911:616,17,518,302,29,70,554,167,58,542
37912:82229,82230,82231,82228,82225,82226,82227,82236,82237,82238
37918:82229,82231,82230,82226,82227,82228,82232,82237,82238,82239
37924:65669,10075,82232,82230,82231,82227,82226,82229,82228,82237
37934:302,654,58,84,616,8,29,354,1102,76
37971:17,17,654,302,616,61,15,674,58,518
37987:6923,5465,34910,654,140,1832,41725,9337,1162,401
37988:52200,39277,105164,91352,86479,29721,3599,52056,226,104526
37989:5975,1397,2510,9054,4889,603,13341,6311,14268,8772
38028:13166,82229,82230,82231,82228,82225,82226,82227,82237,82236
38029:5405,53440,5405,14754,168,82228,82229,82230,82233,82226
38037:51343,82229,82231,82230,82226,82225,82228,82227,82237,82236
38057:542,17,654,58,302,1196,32,61,1535,616
38073:61,17,62,358,294,301,486,8,76,947
38080:74775,500,68021,2778,76,72827,17480,12375,22093,802
38088:168,76,984,463,564,661,1400,5480,760,1326
38108:17,1102,302,8,654,518,616,58,354,29
38168:7225,4877,719,2685,5557,3601,9612,7484,4940,661
38216:11623,82229,82230,82231,82226,82227,82228,82232,82237,82238
38244:17,654,58,302,564,224,616,892,650,76
38281:17,302,616,8,654,58,518,84,542,650
38362:65,17,302,654,616,84,58,8,518,29
38367:8,654,564,616,17,15,289,902,813,483
38376:17,84,302,8,899,654,616,518,245,301
38391:82228,82229,82230,82225,82226,82227,82231,82236,82237,82238
38431:17,302,58,616,29,84,1102,354,8,76
38445:43508,82228,82226,82227,82223,82224,82225,82234,82233,82236
38451:1913,2265,31633,22507,6387,62347,50384,24037,26519,48061
38466:96,82229,82230,82231,82227,82228,82226,82232,82237,82238
38480:500,82231,82230,82229,82226,82227,82228,82232,82237,82238
38546:17,616,302,654,58,8,518,84,29,76
38557:44922,31911,25530,37393,34684,1372,21166,58,3250,25819
38578:138,17,302,354,1462,58,1762,654,508,70
38616:23089,9481,17,508,62860,35186,13306,262,780,6395
38645:18857,25317,3672,81,10154,10438,10316,1556,9857,17567
38648:20938,373,5232,16710,30412,1099,747,30948,60328,3008
38661:6503,82229,82231,82230,82226,82227,82228,82232,82237,82238
38679:21163,82231,82230,82229,82226,82227,82228,82232,82237,82238
38684:866,82229,82230,82231,82228,82225,82226,82227,82236,82237
38685:1119,82230,82231,82232,82229,82226,82227,82228,82237,82238
38686:698,327,2008,3148,6303,76,5567,7491,2414,1460
38691:15,616,17,7210,483,103,736,1550,859,354
38704:10474,115011,80495,86955,5491,49675,56449,27641,46870,23340
38715:82229,82230,82231,82226,82227,82228,82232,82237,82238,82239
38736:17426,82228,82229,82230,82225,82224,82227,82226,82235,82236
38739:9289,82229,82230,82231,82227,82228,82226,82232,82237,82238
